,user,text,gender,clean_text,length
40,imVkohli,Tomorrow at 7 PM IST my good friend @KP24 and I are going live on Instagram. Tune in to catch us chatting about wha… https://t.co/HKvM22bJux,0,Tomorrow good friend going live Instagram Tune catch chatting about,140
41,imVkohli,Anushka and I are pledging our support towards PM-CARES Fund &amp; the Chief Minister's Relief Fund (Maharashtra). Our… https://t.co/GpPZZYIR51,0,Anushka pledging support towards CARES Fund Chief Minister Relief Fund Maharashtra,143
42,imVkohli,Please wake up to the reality and seriousness of the situation and take responsibility. The nation needs our suppor… https://t.co/ip0EijvdXx,0,Please wake reality seriousness situation take responsibility nation needs suppor,140
43,imVkohli,@TajHotels 👏👏👏 https://t.co/iRFhmXA6Ec,0,,38
44,imVkohli,These are testing times and we need to wake up to the seriousness of this situation. Please let us all follow what'… https://t.co/8nlhTa9zjH,0,These testing times need wake seriousness this situation Please follow what,140
45,imVkohli,"जै‌‍‍‌‌‍‌से कि हमारे माननीय प्रधान मंत्री, श्री @NarendraModi जी ने अभी घोषणा की, पूरा देश अगले 21 दिनों के लिए आज… https://t.co/ZKpYk1hUzz",0,,139
46,imVkohli,"As our Honourable Prime Minister, Shri @NarendraModi ji just announced, the whole country is going into a lockdown… https://t.co/5V0XjH1Pqo",0,Honourable Prime Minister Shri just announced whole country going into lockdown,139
47,imVkohli,The need of the hour is to absolutely respect and follow the government's directive. Stay home. Stay safe. Stay hea… https://t.co/D0IxoA1D5i,0,need hour absolutely respect follow government directive Stay home Stay safe Stay,140
48,imVkohli,"Also, special mention to all the medical professionals in the country and around the globe for all the efforts bein… https://t.co/lwP3xHn6nL",0,Also special mention medical professionals country around globe efforts bein,140
49,imVkohli,"Be alert, attentive and aware to combat the threat posed by the Covid 19. We, as responsible citizens, need to adhe… https://t.co/8LvP4l7wu2",0,alert attentive aware combat threat posed Covid responsible citizens need adhe,140
50,imVkohli,"Let's stay strong and fight the #COVID19 outbreak by taking all precautionary measures. Stay safe, be vigilant and… https://t.co/TCveQZ2WSG",0,stay strong fight #COVID outbreak taking precautionary measures Stay safe vigilant,139
51,imVkohli,Stay true to the man in the mirror. https://t.co/ln3PxjSYtX,0,Stay true mirror,59
52,imVkohli,Wishing everyone a joyful and a safe Holi. May the festivities bring a lot of colors to your life. 😇 #HappyHoli,0,Wishing everyone joyful safe Holi festivities bring colors your life #HappyHoli,111
53,imVkohli,@ABdeVilliers17 ???,0,,19
54,imVkohli,@ABdeVilliers17 🛋️📺,0,,19
55,imVkohli,Proud of all the efforts put in by the Indian Women's Cricket Team throughout their #T20WorldCup campaign. I'm conf… https://t.co/7387yDbHAi,0,Proud efforts Indian Women Cricket Team throughout their WorldCup campaign conf,140
56,imVkohli,"Are you ready for the #iQOO challenge? 
Think you can do better than this? Then:
1️⃣ Share your video with… https://t.co/4MzB9zHKN7",0,ready #iQOO challenge Think better than this Then Share your video with,131
57,imVkohli,Gaurs! It's time to rise! Wishing @FCGoaOfficial and the fans all the best for the semi-final today. We are one ste… https://t.co/wI0O51f7Yx,0,Gaurs time rise Wishing fans best semi final today,140
58,imVkohli,"Happy birthday, Sir @ivivianrichards. Wishing you good health and happiness. Have a great year ahead. 🎂",0,Happy birthday Wishing good health happiness Have great year ahead,103
59,imVkohli,Change is the only constant 🙌🏼 https://t.co/ru47WRhB5F,0,Change only constant,54
60,imVkohli,Congratulations to the Indian Women's team on qualifying for the @T20WorldCup final. We are proud of you girls and… https://t.co/cXOohnLwos,0,Congratulations Indian Women team qualifying final proud girls,139
61,imVkohli,Big ups to the Gaurs on becoming the first-ever Indian club to qualify for the AFC Champions League group stage and… https://t.co/2cd0vfxPU1,0,Gaurs becoming first ever Indian club qualify Champions League group stage,140
62,imVkohli,Good session out in the middle 💪💪  #NZvIND https://t.co/AdjtWSX2em,0,Good session middle #NZvIND,66
63,imVkohli,Congratulations Sachin paaji on being honoured with the prestigious Laureus Sporting Moment Award. A great achievem… https://t.co/UF2lJi8Bm4,0,Congratulations Sachin paaji being honoured with prestigious Laureus Sporting Moment Award great achievem,140
64,imVkohli,"Happy bday brother. Wish you all the happiness and good health and lots of love to the family. See you soon 💪😃
@ABdeVilliers17",0,Happy bday brother Wish happiness good health lots love family soon,126
65,imVkohli,Naya post Sundar dost 🤪 https://t.co/2ZQ9R9IeSB,0,Naya post Sundar dost,47
66,imVkohli,😻 https://t.co/gDvhgEAqeS,0,,25
67,imVkohli,LOGO ka kaam hai kehna. 😄 Thrilled to see our new @rcbtweets logo. It embodies the Bold pride and challenger spirit… https://t.co/5Mr5u4TKlQ,0,LOGO kaam kehna Thrilled logo embodies Bold pride challenger spirit,140
68,imVkohli,"Posts disappear and the captain isn’t informed. 😨 @rcbtweets, let me know if you need any help.",0,Posts disappear captain informed know need help,95
69,imVkohli,"A friend, teammate, mentor and icon. Let's all come together and vote for @sachin_rt paaji for the Laureus Sporting… https://t.co/bxhoxnsMHO",0,friend teammate mentor icon come together vote paaji Laureus Sporting,140
70,imVkohli,"Sending my best wishes to the Indian U19 Cricket Team ahead of their World Cup final. The nation is behind you, bri… https://t.co/uAqUgfXKXN",0,Sending best wishes Indian Cricket Team ahead their World final nation behind,140
71,imVkohli,😇 https://t.co/o2wrmAwvul,0,,25
72,imVkohli,"Proud, historic, ecstatic; everything was this moment. 😇 #JaiHind 🇮🇳 https://t.co/btPtkPB6oO",0,Proud historic ecstatic everything this moment #JaiHind,92
73,imVkohli,Rising up to every challenge. What a game! 💯 👊🇮🇳 #NZvIND https://t.co/5kUSbD3P4m,0,Rising every challenge What game #NZvIND,80
74,imVkohli,Life is a blessing. 😇 https://t.co/5MWTmUxWeA,0,Life blessing,45
75,imVkohli,That's how we do it! 💪🏼💪🏼💪🏼 #NZvIND https://t.co/Ej97E0ciLJ,0,That #NZvIND,59
76,imVkohli,Stronger together. 🙌🏼 Happy Republic Day to all of us. Jai Hind 🇮🇳 https://t.co/HRP8fQ27XS,0,Stronger together Happy Republic Hind,90
77,imVkohli,Your love and support has made this such a  memorable journey. As we draw towards the #seasonfinale of @TheSuperV t… https://t.co/I9qFRPtj34,0,Your love support made this such memorable journey draw towards #seasonfinale,140
78,imVkohli,Cracker of a game! 👊🏼 Good win boys. 👏🏼😎 @BCCI https://t.co/khWF2q2598,0,Cracker game Good boys,70
79,imVkohli,"Stylish, elegant and classy. An absolute beast the Audi Q8 😎👌Glad to be a part of the launch with Mr Balbir Singh D… https://t.co/ByyjaICrXO",0,Stylish elegant classy absolute beast Audi Glad part launch with Balbir Singh,140
80,imVkohli,Top team gym session and a good meal out in beautiful Auckland 👌👌 @im_manishpandey @imjadeja @klrahul11 https://t.co/nAuA1ro58h,0,team session good meal beautiful Auckland,127
81,imVkohli,Touchdown Auckland. Let’s go 🇮🇳 @imShard @ShreyasIyer15 https://t.co/8Lo2c1usmM,0,Touchdown Auckland,79
82,imVkohli,👊🏼👊🏼👊🏼 https://t.co/ot4qLbfkvM,0,,30
83,imVkohli,Soaring High 🏆🇮🇳💙 #IndvAus https://t.co/Zjo3mReSWD,0,Soaring High #IndvAus,50
84,imVkohli,"Excited to reveal Blends, the latest EDT range of perfume by #one8Fragrances. 🥳 A scent you just can't miss. 😎 Go,… https://t.co/7sLbCpi1Uv",0,Excited reveal Blends latest range perfume #one Fragrances scent just miss,139
85,imVkohli,👊🏼👊🏼👊🏼 #INDvAUS https://t.co/JWMMgFGQpd,0,#INDvAUS,39
86,imVkohli,"#Repost @BCCI
・・・
Focus goals? 🎯🎯
Ask the Skip! 👌🏻👌🏻 #TeamIndia #INDvAUS https://t.co/ouzENc2YfG",0,#Repost Focus goals Skip #TeamIndia #INDvAUS,96
87,imVkohli,Hold your ground 🤜 #one8 https://t.co/yXBRniOcmr,0,Hold your ground #one,48
88,imVkohli,Way to go! 💪🏼💪🏼💪🏼 #strongertogether https://t.co/hUmMbcdQRm,0,#strongertogether,59
89,imVkohli,Ball out of the Bowlers hand and Chholle Bhature for a cheat meal deserve the same kind of focus. 👀😄 https://t.co/ctEs96bvQa,0,Ball Bowlers hand Chholle Bhature cheat meal deserve same kind focus,124
90,imVkohli,Pune ✈️✈️ @imjadeja @imShard https://t.co/ZfS9mqPBi6,0,Pune,52
91,imVkohli,Set to go again 👍🇮🇳 https://t.co/ix9iejzHeg,0,again,43
92,imVkohli,"Started from them flip flops, now we here! 😎😁 @pumacricket https://t.co/pjp6DvXlXM",0,Started from them flip flops here,82
93,imVkohli,On point for 2020 ❤️ https://t.co/mBm2ccWVPM,0,point,44
94,imVkohli,No stress about pictures when you’ve got the best photographer taking them for you 😃😍 @AnushkaSharma https://t.co/uK3XO4dFhZ,0,stress about pictures when best photographer taking them,124
95,imVkohli,Another feather in the cap for you guys. 👍🏼 Congratulations @HeroMotoCorp on winning the #IMOTY2020 award.… https://t.co/TKd0vM1oIr,0,Another feather guys Congratulations winning #IMOTY award,131
96,imVkohli,Congratulations Amitabh Bachchan ji on being conferred the prestigious #DadaSahebPhalkeAward. 💐Through your contrib… https://t.co/SgXL4oodPz,0,Congratulations Amitabh Bachchan being conferred prestigious #DadaSahebPhalkeAward Through your contrib,140
97,imVkohli,❄️⛷😃 https://t.co/H70Vt6DJNn,0,,28
98,imVkohli,Congratulations to Sakshi Chaudhary on her brilliant performance and being selected for the #OlympicQualifiers 👏@vkfofficial,0,Congratulations Sakshi Chaudhary brilliant performance being selected #OlympicQualifiers,124
99,imVkohli,2020 loading 😉 #one8 https://t.co/MtaaO0vDDt,0,loading #one,44
100,imVkohli,Lights. Camera 📸..... #one8 https://t.co/5TtfJ7g0cW,0,Lights Camera #one,51
101,imVkohli,Tula maanla re Thakur 👏😎😄 @imShard https://t.co/fw9z3dZ8Zi,0,Tula maanla Thakur,58
102,imVkohli,🏆🏆🏆 https://t.co/J2VldZZ1rE,0,,27
103,imVkohli,A day off and an afternoon with the boys is exactly what we needed 😃🤙 https://t.co/6K3KLW63iJ,0,afternoon with boys exactly what needed,93
104,imVkohli,"When we stand together as one, nothing can stop us 🇮🇳 https://t.co/tTpoWxM03P",0,When stand together nothing stop,77
105,imVkohli,Thanks @DangeRussWilson for this lovely gesture. 👍 A match jersey is always special to have and I'm happy to receiv… https://t.co/AXKr6nNagU,0,Thanks this lovely gesture match jersey always special have happy receiv,140
106,imVkohli,Touchdown Chennai 🤙 @imkuldeep18 @imjadeja https://t.co/uWDyrCIi7I,0,Touchdown Chennai,66
107,imVkohli,Happy bday Paaji. God bless you. 😊 @YUVSTRONG12,0,Happy bday Paaji bless,47
108,imVkohli,"Super squad 💯 🇮🇳
Thankyou for the fantastic support 🙌🏼 https://t.co/MuN9JxVWEp",0,Super squad Thankyou fantastic support,78
109,imVkohli,In reality there is only love and nothing else. And when god blesses you with the person who makes you realise that… https://t.co/yKOJ3wWLAm,0,reality there only love nothing else when blesses with person makes realise that,140
110,imVkohli,@ivivianrichards Thanks big BOSS. Coming from you means a lot 🙏🏼,0,Thanks BOSS Coming from means,64
111,imVkohli,@SrBachchan Haha love the dialogue Sir. You’re always an inspiration. 🙌🏼,0,Haha love dialogue always inspiration,72
112,imVkohli,Good way to start the series. Lots of positives to take from today's win. 👍#INDvWI https://t.co/UPrUz1fKUK,0,Good start series Lots positives take from today #INDvWI,106
113,imVkohli,Mood 👌 https://t.co/DjC0Q0SJcL,0,Mood,30
114,imVkohli,"It's not very often I get to walk into a store. But when I do, I know just what to get 😎
@OceanBeverages @TooYumm… https://t.co/ydIIFnavqy",0,very often walk into store when know just what,138
115,imVkohli,Hyderabad bound 🛫 @klrahul11 @IamShivamDube https://t.co/39lLI0uNDC,0,Hyderabad bound,67
116,imVkohli,Join in on the limitless feeling with @MuveAcoustics! 👊 #IAmLimitless https://t.co/XX4dEemg0M,0,Join limitless feeling with #IAmLimitless,93
117,imVkohli,"Congratulations Pandey ji. Wish you both a lifetime of beautiful moments and happiness. God bless you both 😇🙏
@im_manishpandey",0,Congratulations Pandey Wish both lifetime beautiful moments happiness bless both,126
118,imVkohli,📸 https://t.co/6dhcXZpFeH,0,,25
119,imVkohli,"What happened in Hyderabad is absolutely shameful. 
It's high time we as a society  take charge and put an end to these inhumane tragedies.",0,What happened Hyderabad absolutely shameful high time society take charge these inhumane tragedies,139
120,imVkohli,"A big thank you for the amazing response to @TheSuperV ❤️

Well this is just the start, there is a lot more in stor… https://t.co/hsrzIVObfE",0,thank amazing response Well this just start there more stor,140
121,imVkohli,About last night. At the movies with this hottie 😍❤️ @AnushkaSharma https://t.co/VwYCLbieCL,0,About last night movies with this hottie,91
122,imVkohli,Walking together in the journey of life with nothing But love❤ @AnushkaSharma https://t.co/pxq0iZ8Z8A,0,Walking together journey life with nothing love,101
123,imVkohli,Remembering the bravehearts and the innocent civilians who lost their lives during the 26/11 attacks. Gone but never forgotten.  🙏🇮🇳,0,Remembering bravehearts innocent civilians lost their lives during attacks Gone never forgotten,132
124,imVkohli,"Love group conditioning sessions. And when Jaddu is in the group, it’s almost impossible to outrun him 😃👌.… https://t.co/QP987i62t0",0,Love group conditioning sessions when Jaddu group almost impossible outrun,131
125,imVkohli,"Kolkata you have been amazing. 🙌🏼
Terrific display by the lads. 💪🏼Let's keep the momentum going 🇮🇳 https://t.co/TBrP1fGNKw",0,Kolkata have been amazing Terrific display lads keep momentum going,122
126,imVkohli,"सुपरविलेन नवार ने दिल्ली को खत्म करने का प्लान बना लिया है! क्या @TheSuperV उसे रोक पाएगा?😎
.
 देखिये एपिसोड 4 में… https://t.co/M7ASjvOBkm",0,,139
127,imVkohli,Good practice gets you in sync. All set for the historic test ✌️🇮🇳 https://t.co/jsGmSAW0Nm,0,Good practice gets sync historic test,90
128,imVkohli,Partners in crime🤝.. Crime : stealing doubles from fielders at the boundary 😃. Guess who 🤔 https://t.co/Gk1x6lBIvm,0,Partners crime Crime stealing doubles from fielders boundary Guess,114
129,imVkohli,"5 years ago today, something really Wrogn came to life. And since then, everything turned out just right. 🙏🏼😇… https://t.co/LvXv5QLdlx",0,years today something really Wrogn came life since then everything turned just right,134
130,imVkohli,No days off. #one8innerwear https://t.co/ZlSdwSikqb,0,days #one innerwear,51
131,imVkohli,"Hey guys, I've  got something exciting for you from @remit2india 😎 

Refer your friends now through the links below… https://t.co/zgzgvcD5VJ",0,guys something exciting from Refer your friends through links below,140
132,imVkohli,"Top notch performance💯
Way to go boys 👌 #INDvBAN https://t.co/frTeHr5DNj",0,notch performance boys #INDvBAN,72
133,imVkohli,Training done ✔️ Great to be back with the boys 👍 https://t.co/Wq9J6nHMez,0,Training done Great back with boys,73
134,imVkohli,Happy gurpurab to everyone 🙏😇 https://t.co/YE14bJBtGS,0,Happy gurpurab everyone,53
0,LilTunechi,Yesterday’s iconic episode of #YoungMoneyRadio on @applemusic featured a rare interview with my big bro @DrDre We h… https://t.co/Lr4Xk0JdUY,0,Yesterday iconic episode #YoungMoneyRadio featured rare interview with,140
1,LilTunechi,Yesterday’s iconic episode of #YoungMoneyRadio on @applemusic featured a very special guest Dr. Anthony Fauci. Hope… https://t.co/5Wq9R0tv7r,0,Yesterday iconic episode #YoungMoneyRadio featured very special guest Anthony Fauci Hope,140
2,LilTunechi,Funeral Deluxe out NOW !! 🥀 https://t.co/KAm2CwN0II,0,Funeral Deluxe,51
3,LilTunechi,Funeral Deluxe!! https://t.co/wIJGtiyxvR,0,Funeral Deluxe,40
4,LilTunechi,OUT NOW !!! https://t.co/xVX4SUm2yO,0,,35
5,LilTunechi,"WE LIVE NOW.  🔥
#YoungMoneyRadio on @applemusic.  https://t.co/NwZtf7PLee",0,LIVE #YoungMoneyRadio,73
6,LilTunechi,We’re experiencing technical difficulties... we’ll be live shortly,0,experiencing technical difficulties live shortly,66
7,LilTunechi,#YoungMoneyRadio is back at 4pm PT/7pm ET on @applemusic with my boy @kevinhart4real.  We GOTTA get into what’s hap… https://t.co/gnaibyLuMw,0,#YoungMoneyRadio back with GOTTA into what,140
8,LilTunechi,"We have two doctors on the show today — Dr. Dre, and the head of the National Institute of Allergy and Infectious D… https://t.co/l7zKyDqjkX",0,have doctors show today head National Institute Allergy Infectious,140
9,LilTunechi,🤯. #YoungMoneyRadio is back at it again on @applemusic today at 4pm PT/7pm ET/11pm GMT with a special episode. One… https://t.co/8gy02Zep7U,0,#YoungMoneyRadio back again today with special episode,139
10,LilTunechi,We bakk tomorrow with a VERY special episode of #YoungMoneyRadio on @applemusic at 4pm PT/7pm ET! I have to thank t… https://t.co/KStfDYmzhj,0,bakk tomorrow with VERY special episode #YoungMoneyRadio have thank,140
11,LilTunechi,#YoungMoneyRadio https://t.co/w90JtXyTSc,0,#YoungMoneyRadio,40
12,LilTunechi,New @ludacris single “Silence of the Lambs” produced by @timbaland https://t.co/cgpfAZ0BF3,0,single Silence Lambs produced,90
13,LilTunechi,Caught up with my lil bros @migos yesterday! #YoungMoneyRadio https://t.co/AskOd6CVng,0,Caught with bros yesterday #YoungMoneyRadio,85
14,LilTunechi,Tune in NOW !! @AppleMusic #YoungMoneyRadio,0,Tune #YoungMoneyRadio,43
15,LilTunechi,"WE LIVE AGAIN WITH MIKE TYSON
#YoungMoneyRadio on @applemusic.  https://t.co/NwZtf7PLee",0,LIVE AGAIN WITH MIKE TYSON #YoungMoneyRadio,87
16,LilTunechi,"WE LIVE NOW.  🔥
#YoungMoneyRadio on @applemusic.  Another legendary episode!  https://t.co/NwZtf7PLee",0,LIVE #YoungMoneyRadio Another legendary episode,101
17,LilTunechi,LIVE at 4pm PT/7pm ET on #YoungMoneyRadio @quavohuncho TONIGHT on @applemusic !! 🤙🏾 https://t.co/IvlOkPUeN9,0,LIVE #YoungMoneyRadio TONIGHT,107
18,LilTunechi,Another guest koming through disturbing tha peace on #YoungMoneyRadio @Ludacris Tonight on @AppleMusic at 4pm PT/7p… https://t.co/1U7DS6sLQt,0,Another guest koming through disturbing peace #YoungMoneyRadio Tonight,140
19,LilTunechi,On #YoungMoneyRadio tonight... my brother... Drip Bayless !! I kan’t wait for tonight’s episode! LIVE on… https://t.co/QauT3DMd2l,0,#YoungMoneyRadio tonight brother Drip Bayless wait tonight episode LIVE,129
20,LilTunechi,We bakk at it on @applemusic with episode 5 of #YoungMoneyRadio!  Today’s episode: my nigga @MikeTyson plus a bunch… https://t.co/wv6eZU37Nn,0,bakk with episode #YoungMoneyRadio Today episode nigga plus bunch,140
21,LilTunechi,I’ve accepted the #ALLINCHALLENGE @allinchallenge. Watch the video below &amp; go to  https://t.co/w3O7mHe02j to learn… https://t.co/GZlBoqfmGG,0,accepted #ALLINCHALLENGE Watch video below,143
22,LilTunechi,"#YoungMoneyRadio, the MOST popular radio show on @applemusic, is back at it with our 5th episode tomorrow !! Watch… https://t.co/ggFSjOCDB4",0,#YoungMoneyRadio MOST popular radio show back with episode tomorrow Watch,139
23,LilTunechi,Katch the Robot and all the klues you missed about me TONIGHT on @MaskedSingerFOX “Road to the Finals”.… https://t.co/GHZUB4sjn9,0,Katch Robot klues missed about TONIGHT Road Finals,128
24,LilTunechi,#YoungMoneyRadio https://t.co/Q9sXVRMPVm,0,#YoungMoneyRadio,40
25,LilTunechi,Live big b.,0,Live,11
26,LilTunechi,You legal now!!! Happy 21st @jwills73 🤙🏾,0,legal Happy,40
27,LilTunechi,"ICYMI #YoungMoneyRadio on @applemusic was another classic !!
My Oscar-award winning brother  @iamjamiefoxx pulled u… https://t.co/aSlJVi4uW0",0,ICYMI #YoungMoneyRadio another classic Oscar award winning brother pulled,140
28,LilTunechi,"We LIVE !! The biggest radio show out #YoungMoneyRadio on @applemusic Tune in now, RT and tell everybody ! Link to… https://t.co/c1ihH5NkxN",0,LIVE biggest radio show #YoungMoneyRadio Tune tell everybody Link,139
29,LilTunechi,Let’s hope my guest tonight knows who I am without the Robot mask !! Tune in tonight 4pm PT/7pm ET for the talented… https://t.co/A2wY7MY9WG,0,hope guest tonight knows without Robot mask Tune tonight talented,140
30,LilTunechi,"They just hit me with the #’s from last week’s show &amp; 2M+ of y’all tuned in !! 🙏🏾 Luv ! 
We back at it today with a… https://t.co/73ysiV9D9R",0,They just with from last week show tuned back today with,144
31,LilTunechi,"Last week’s #YoungMoneyRadio on @applemusic was one for the books.  Eminem pulled up, Twitter founder &amp; CEO Jack Do… https://t.co/4G0S8JPeMW",0,Last week #YoungMoneyRadio books Eminem pulled Twitter founder Jack,144
32,LilTunechi,Thank you @Jack !!! 🙏🏾 Looking forward to doing more !,0,Thank Looking forward doing more,54
33,LilTunechi,"I want to hear from y’all...
Let me know your fav part of lasts nights #YoungMoneyRadio",0,want hear from know your part lasts nights #YoungMoneyRadio,87
34,LilTunechi,"Repost from @skipbayless
•
My wife’s latest blog is all about me and @ernestine.sclafani.bayless ‘ ""daughter,"" Haze… https://t.co/73nBNxYIOj",0,Repost from wife latest blog about sclafani bayless daughter Haze,140
35,LilTunechi,"RT us #youngmoneyradio ! U know I got Kevin Durant, Eminem and a bunch of the other homies on the show today!  Watc… https://t.co/dgi7OYt3ut",0,#youngmoneyradio know Kevin Durant Eminem bunch other homies show today Watc,140
36,LilTunechi,"WE LIVE !!! #YoungMoneyRadio  

https://t.co/NwZtf7PLee",0,LIVE #YoungMoneyRadio,55
37,LilTunechi,"Not to “sice you up, Moe” — but we got Kevin Durant on #YOUNGMONEYRADIO TONIGHT. 4pm PT/7pm EST on @applemusic https://t.co/NIu1xRe11Z",0,sice Kevin Durant #YOUNGMONEYRADIO TONIGHT,134
38,LilTunechi,Ready for some real GOAT 🐐 talk?!  Pull up at 4pm PT/7pm ET.  A convo wit me and Mr. Mathers. 💥#YoungMoneyRadio LIV… https://t.co/0zEcTSe8CL,0,Ready some real GOAT talk Pull convo Mathers #YoungMoneyRadio,140
39,LilTunechi,They @applemusic hit my line last night and said 1M+ of y’all tuned into the last legendary episode of… https://t.co/qXhgEvi6AO,0,They line last night said tuned into last legendary episode,127
40,LilTunechi,Now !! https://t.co/NwZtf7PLee #YoungMoneyRadio,0,,47
41,LilTunechi,#YoungMoneyRadio is live NOW!! 🤙🏾,0,#YoungMoneyRadio live,33
42,LilTunechi,"We back at it again tonight at 4pm PT/7pm ET on @applemusic with episode 2 of #YOUNGMONEYRADIO!  
Tonight will be K… https://t.co/9uFcbCvzVp",0,back again tonight with episode #YOUNGMONEYRADIO Tonight will,140
43,LilTunechi,I’m honored to be able to give to @WCKitchen 🙏🏾 Thank you @chefjoseandres for founding this organization that gives… https://t.co/Qy8S4xpRLO,0,honored able give Thank founding this organization that gives,140
44,LilTunechi,TONIGHT!!!! 🤙🏾 @nfl @budlight https://t.co/pPrstMAZET,0,TONIGHT,53
45,LilTunechi,The first episode of #YOUNGMONEYRADIO is in the books !! Thank you to my fans for tuning in 🙏🏾 Thank you to my gues… https://t.co/V5NpDzFOQn,0,first episode #YOUNGMONEYRADIO books Thank fans tuning Thank gues,140
46,LilTunechi,Thank you @mayorcantrell !! It was an honor to have you as my first guest! And thank you again for your leadership… https://t.co/81RikSOcGI,0,Thank honor have first guest thank again your leadership,139
47,LilTunechi,"#YOUNGMONEYRADIO 
RT me or use the hashtag so I can answer some of y’alls questions live on air.  @AppleMusic",0,#YOUNGMONEYRADIO hashtag answer some alls questions live,109
48,LilTunechi,"#YoungMoneyRadio starts right now! Listen and watch live on @applemusic
https://t.co/NwZtf7PLee https://t.co/2ZE9teI2W0",0,#YoungMoneyRadio starts right Listen watch live,119
49,LilTunechi,"We’re goin live from my studio at 4pm PT/7pm ET with the 1st episode of #YOUNGMONEYRADIO !
Ask a question, add the… https://t.co/KztMeZFfRe",0,goin live from studio with episode #YOUNGMONEYRADIO question,139
50,LilTunechi,"NEW! @ympoppyh and @yajkader video “Poison” out NOW!! 🔥🔥🔥 #MULA

Watch here: https://t.co/Mm7Hl3134x",0,video Poison #MULA Watch here,100
51,LilTunechi,Tune in tonight!! @NFL https://t.co/cPEPKedz5i,0,Tune tonight,46
52,LilTunechi,"In the midst of the COVID pandemic, the Seattle Seahawks’s, @1j_reed has partnered with United Way, Salvation Army… https://t.co/djXIRTAZr8",0,midst COVID pandemic Seattle Seahawks partnered with United Salvation Army,139
53,LilTunechi,"THIS Friday, 7pm EST, yours truly will be hosting the VERY FIRST episode of YOUNG MONEY RADIO! I’ll have heavyweigh… https://t.co/aktIkLETsN",0,THIS Friday yours truly will hosting VERY FIRST episode YOUNG MONEY RADIO have heavyweigh,140
54,LilTunechi,4.20 ❤️💨 #thatgkua #weezyweed @GkuaOfficial https://t.co/ezQE4rv8vE,0,#thatgkua #weezyweed,67
55,LilTunechi,Hollywood just went 4th to the Dream!  I need tix!,0,Hollywood just went Dream need,50
56,LilTunechi,Chekk me out on @showtime with my brothers @Matt_Barnes22 and @DaTrillStak5    https://t.co/NkC23UDPrv,0,Chekk with brothers,102
57,LilTunechi,"https://t.co/L977dLxLfE

Young Mula!!! 🤙🏾",0,Young Mula,41
58,LilTunechi,Went sneaker shopping with @complex &amp; @jlp for the season finale. Check it out on YouTube now!            https://t.co/bQUpfhVLoO,0,Went sneaker shopping with season finale Check YouTube,133
59,LilTunechi,That was luvvv!!!!  Dat y I luh ya brudda Skip-Drip n Unkle Shay-Shay!! Got goats on goats on go!,0,That luvvv brudda Skip Drip Unkle Shay Shay goats goats,97
60,LilTunechi,Haven’t heard SVP do that voice in so long and haven’t heard Tim die laughing over it for too long! Needed that! 🙏🏽 all.,0,Haven heard that voice long haven heard laughing over long Needed that,120
61,LilTunechi,"Who wants to cop this custom Xbox? 🎮 Comment #GRSweepstakes for your chance to win.  Plus, everyone can play Ghost… https://t.co/daEPk3KO4q",0,wants this custom Xbox Comment #GRSweepstakes your chance Plus everyone play Ghost,139
62,LilTunechi,Excited to welcome the YMAPAA vets who just joined the fam! 🤙🏾 https://t.co/S2NwpcvgaS,0,Excited welcome YMAPAA vets just joined,86
63,LilTunechi,🤙🏾 https://t.co/YTvLsMAheK,0,,26
64,LilTunechi,https://t.co/fKxD6kObL4,0,,23
65,LilTunechi,Look around...trust nothing I see.,0,Look around trust nothing,34
66,LilTunechi,Money ⚡️💨 @gkuaofficial #thatgkua https://t.co/Vq2m8Aukej,0,Money #thatgkua,57
67,LilTunechi,NBA All-Star 2020 !! https://t.co/OgRwLz2nQO,0,Star,44
68,LilTunechi,Go follow me on Triller and hit the Apple Music button to stream my new record!!! Tag me in all the best videos 🤙🏾… https://t.co/JPd7bynZF0,0,follow Triller Apple Music button stream record best videos,139
69,LilTunechi,Masked singer was a the most fun I’ve had on a stage in a minute but I still don’t know who I was kompeting against… https://t.co/WFaeIqbCH8,0,Masked singer most stage minute still know kompeting against,140
70,LilTunechi,TONIGHT!!! #Funeral 🥀 https://t.co/YBflYkWGTr,0,TONIGHT #Funeral,45
71,LilTunechi,Rekap of my dope ass rekord release party this past weekend! Shoutout @republicrecords @amazon @lyft @rotation… https://t.co/x3X1OdSjEF,0,Rekap dope rekord release party this past weekend Shoutout,135
72,LilTunechi,Rode around town with @ElliottWilson to talk about my new album ‘Funeral’ for Car Test. Watch now on @TIDAL: https://t.co/J50WkJ1xII,0,Rode around town with talk about album Funeral Test Watch,132
73,LilTunechi,"Funeral x Lorien Stern 
https://t.co/RLlCljZ5yR https://t.co/RY9iWwW8iG",0,Funeral Lorien Stern,71
74,LilTunechi,"Funeral x DEAD BEUYS 
https://t.co/RLlCljZ5yR https://t.co/yal2uZmQfE",0,Funeral DEAD BEUYS,69
75,LilTunechi,#TheMaskedSinger #RobotMask @MaskedSingerFOX 🙏🏾 https://t.co/VdqvYQC2sh,0,#TheMaskedSinger #RobotMask,71
76,LilTunechi,"Spoiler !! 🤙🏾
#TheMaskedSinger #RobotMask https://t.co/P4svfYAnKX",0,Spoiler #TheMaskedSinger #RobotMask,65
77,LilTunechi,U a real OG @JalenRose,0,real,22
